postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,videoUrl,viewCount,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,imgUrl,postId,timestamp,query,fullName,playCount,videoDuration,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,location,locationId,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16
https://www.instagram.com/p/CiVG_sio5X2/,Hugh Jackman et Laura Dern ne tarissent pas d'éloge envers Florian Zeller 😍 #BiennaleCinema2022  #venezia79,8,1017,2022-09-10T14:38:42.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_825452472164533_8943813183028987259_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=-9aM6DfqBEIAX_ovI0m&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&vs=625319315615291_3257486651&_nc_vs=HBksFQAYJEdJQ1dtQUMxNEdHaHZ1NENBSHNGNWhfMHpoNThia1lMQUFBRhUAAsgBABUAGCRHRy14UkJJOFpFNjZyODhDQU5ZVTZTMmJCS2t1YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACas5OHijN7qPxUCKAJDMywXQEx7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-5&oe=63503931&oh=00_AT-zwG8VbT-BPeobtcfuxjwR1YYIjUdGwIdxXv-cTnbmuw&_nc_sid=6136e7,18518,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298273850_608638204269112_5234216051222971788_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=UHcI0ORV5LUAX_oIQsm&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNDI3NDI5ODQ3ODg5MjUzNA%3D%3D.2-ccb7-5&oh=00_AT8dx4FdEsX4jJ4XM-XUl7oeGOvliYzdYX6wAWe0oOgLVg&oe=63535EF6&_nc_sid=6136e7,2924274298478892534_33896815,2022-10-18T07:20:03.137Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,57.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiVAHY_P1gi/,Crush éternel sur Monica Bellucci ❤️✨ #BiennaleCinema2022 #Venezia79,40,3860,2022-09-10T13:38:23.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/306580330_562541555560646_2602145735096550233_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Y7nvXERDfgIAX-Gu7gs&edm=ABmJApABAAAA&vs=1057841711539150_348474347&_nc_vs=HBksFQAYJEdHb0xSaExHTUpmcG9QOEJBRmxET21MQ3JSd2ticV9FQUFBRhUAAsgBABUAGCRHQVFPT3hKb1pYdm1rUElEQUIxdEdveTJRdjBuYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmnramteTL5z8VAigCQzMsF0A6AAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oe=634FC1EF&oh=00_AT-11Zj_U7RKwBuOcxae_l0NeM0EP-IiV_SxODObGSu_-w&_nc_sid=6136e7,50917,,https://www.instagram.com/canalplus,canalplus,Monica Bellucci,monicabellucciofficiel,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305694206_185717730625953_8686330156625201391_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Os3fiVtg0QAAX9fx53z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNDI0NDA0MDkxNDI2MjA1MA%3D%3D.2-ccb7-5&oh=00_AT8Duzrzb8oq49vUNF0QKNqLLi8iHIDIHwKMVnJDxH1hcg&oe=6353CA70&_nc_sid=6136e7,2924244040914262050_33896815,2022-10-18T07:20:04.586Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,102758,26.053,,,,,,,,,,,,,,,,,,,Mostra Internazionale D'arte Cinematografica Di Venezia,136897053079164,,,,,,,,
https://www.instagram.com/p/CiU4CjdOQwx/,"Malgré tout son succès, Penelope Cruz se voit encore comme une débutante ! Une leçon d’humilité 😭❤️ #BiennaleCinema2022 #Venezia79",35,4726,2022-09-10T12:27:58.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_476701077698903_2276580261603275955_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEwODAuY2xpcHMuaGlnaCIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=dnZosDACp9kAX8OTbxt&edm=ABmJApABAAAA&vs=2859201801041395_3546363529&_nc_vs=HBksFQAYJEdJQ1dtQUJYZVdhZWpyRUJBTE4waDZPdkNaZ2ZicV9FQUFBRhUAAsgBABUAGCRHSUJPUmhMSEtXQ2ZPc3NDQVBibVF3U0pVVjFfYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm4I2Y1c6t2z8VAigCQzMsF0BKN2yLQ5WBGBJkYXNoX2hpZ2hfMTA4MHBfdjERAHX%2BBwA%3D&ccb=7-5&oe=634FD0DB&oh=00_AT8FE7beHE1dr9NQ8kbzwyp9pDTwGza_9_Q-11urctkBUQ&_nc_sid=6136e7,144911,,https://www.instagram.com/canalplus,canalplus,Penélope Cruz,penelopecruzoficial,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/306002973_1430618267446129_1818813184444988400_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=VMWJg88dB2YAX-LvyBL&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNDIwODUyNDE4NTExMTYwMQ%3D%3D.2-ccb7-5&oh=00_AT9tRS6alxFmmz6ARgZV_txSlEZD_SSPhofo6YoXFsIMag&oe=635372A1&_nc_sid=6136e7,2924208524185111601_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,226954,52.501,,,,,,,,,,,,,,,,,,,Mostra Internazionale D'arte Cinematografica Di Venezia,136897053079164,,,,,,,,
https://www.instagram.com/p/CiUZbj_IrRG/,"Isabelle Huppert l'idole de Marina Foïs, aujourd'hui elles sont à l'affiche de ""La syndicaliste"" présenté à la #BiennaleCinema2022 ✨ #Venezia79",7,1305,2022-09-10T08:00:19.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_471999081604599_6491433786317245732_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=hb93Acks4R4AX8qOZ9P&edm=ABmJApABAAAA&ccb=7-5&oe=634FDDB2&oh=00_AT81-ugNTNxXaJ7Nm4kLpud9EqrwRiFgMqArTCvkv3Oaxw&_nc_sid=6136e7,23691,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305811752_403429368404925_4568180600285121629_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=7xS_fEOkTHkAX8EBUU3&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNDA3MzkwMzI5OTE0NjgyMg%3D%3D.2-ccb7-5&oh=00_AT-0458Zk40SZ5c5NV0tSdhHojbye_-CGAAY3dKfas01yg&oe=6352A4C9&_nc_sid=6136e7,2924073903299146822_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,36.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiS7X6ztIRC/,"On n’est pas prêts d’oublier cette séquence déjà iconique ! 🔥

Retrouvez #HouseOfTheDragon sur OCS, disponible avec CANAL+

#HOTD #Daemon #MattSmith",2,441,2022-09-09T18:18:01.000Z,false,false,Photo,,,"Photo shared by CANAL+ on September 09, 2022 tagging @ocstv. May be an image of 1 person.",https://www.instagram.com/canalplus,canalplus,OCS,ocstv,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305853854_173450661900525_2143480076106472922_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=gKGlX3D99h8AX-yUBHT&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzY2MDIzNjU1MzQ4NzQyNg%3D%3D.2-ccb7-5&oh=00_AT8qen3KgQskhA6ocFSke2D-sShJPMgAGwlfCHVD9lJjNQ&oe=63525817&_nc_sid=6136e7,2923660236553487426_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiS0gOMPM9z/,"Les cartes de visite « Virginie Efira, cerveau érotique » sont prêtes 😂 #BiennaleCinema2022  #Venezia79",21,1896,2022-09-09T17:18:56.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_485512046453528_7714225901297396294_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEwODAuY2xpcHMuaGlnaCIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=61AiiKqTnN4AX8yTO-J&edm=ABmJApABAAAA&vs=595513678934584_2946278272&_nc_vs=HBksFQAYJEdJQ1dtQUFZSXhBVmtya0JBRWJxOHVPVmJ3NXJicV9FQUFBRhUAAsgBABUAGCRHQU1NTEJLX0NuM2RTTUFCQUtEbUdPN3Q2dE5OYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmiO3x0M7GhUAVAigCQzMsF0BI4gxJul41GBJkYXNoX2hpZ2hfMTA4MHBfdjERAHX%2BBwA%3D&ccb=7-5&oe=634FA9B1&oh=00_AT_CwufxZILprNoifCPdYtJkTGwfyNiNK-AZVz3qdTOk6g&_nc_sid=6136e7,39387,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305854616_182600844295706_1304881118665967961_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=BudsfONhyF0AX_NqlFV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzYzMDAyMDc5NjQwMzU3MQ%3D%3D.2-ccb7-5&oh=00_AT9J6VYVDYJyd6kqKSRfOMBKye8-BQI615Xp0Ytqn2E5Fg&oe=63538EC1&_nc_sid=6136e7,2923630020796403571_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,77974,49.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiSt_axIPRc/,Pénélope Cruz bientôt dans un film français ? 👀 #BiennaleCinema2022  #Venezia79,25,2936,2022-09-09T16:21:25.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/306499499_1149522828991197_5222880385522410399_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=YxbQ9219LAEAX9cq4nH&edm=ABmJApABAAAA&vs=652798489277268_2751778065&_nc_vs=HBksFQAYJEdLdlBSQkxkR3VJamZCVUVBSjhqYV9NSlpudElia1lMQUFBRhUAAsgBABUAGCRHRWg0UFJJT1pkOV9LQ0VJQVBGZHBEY0NiUDF6YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACby3fG7x43oPxUCKAJDMywXQDgIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-5&oe=634FB83D&oh=00_AT-IBjUFzYzt3orFDCRXnvwK8HtK82VMF6glOaxZxMvfIw&_nc_sid=6136e7,54028,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305739012_1547650435694194_5651632996713575470_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=9IvSpbTLaMUAX9JYw3t&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzYwMTM3ODI3ODQzNzk4MA%3D%3D.2-ccb7-5&oh=00_AT8_CcTAU-6QG-2NxvD_LCPICnClH5lhMiNUx3qRi_t_Gw&oe=6352F45F&_nc_sid=6136e7,2923601378278437980_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,24.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiSlZOxuvlE/,Bellissimo Brad Pitt 😍 #BiennaleCinema2022  #Venezia79,8,1247,2022-09-09T15:07:35.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_187364853746171_6746844946153892851_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=yfE5z5OkENsAX9mVRMa&edm=ABmJApABAAAA&vs=829469068065121_53764606&_nc_vs=HBksFQAYJEdJQ1dtQUQ3Q1kxSGFLb0FBUE5ySkhLN202RmRicV9FQUFBRhUAAsgBABUAGCRHT2lfT2hJQTBoUnlsM1VCQUdRV01RMHRDUTBCYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmzOWGsNuEzz8VAigCQzMsF0BMYgxJul41GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oe=634FC525&oh=00_AT9OKEbMDjiTztJqxLrpe3qBKQRPXdN_-DKE6TqBe-JGxg&_nc_sid=6136e7,22106,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/306002384_744937969937393_545124290435769672_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=WgoXva5Z_U8AX_tVcGa&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzU2MzU2OTY5MTQyNTA5Mg%3D%3D.2-ccb7-5&oh=00_AT9L80t3mqzm9sqD_JcptXYwKu-_NkaVnTIGBHau7tjxhw&oe=63543083&_nc_sid=6136e7,2923563569691425092_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,45972,56.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiSLpj5ocAG/,"Salut Peter 😏

Spider Man No Way Home, c'est déjà dispo",20,5165,2022-09-09T11:21:15.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/305698629_436176008486498_7796992651804596405_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=B9DbQyvhl0YAX-hvaqU&edm=ABmJApABAAAA&vs=1719384031750752_2106019095&_nc_vs=HBksFQAYJEdFV1hPQkppbmdza3M0d0JBTFhZSktfQmV6UnNia1lMQUFBRhUAAsgBABUAGCRHQWxIUFJLSzlpRWJzWjBCQUtpdklEV3pIaTRYYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbM7PqP8fXmPxUCKAJDMywXQCuqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-5&oe=63500C32&oh=00_AT_7sjVcGF5Q8MowWlejQOJFhITD8MbWFsep6iXGwp0wig&_nc_sid=6136e7,210554,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/306252294_201172882252009_1641516695331411951_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=Dd8mmkWnrwkAX-WaM_O&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzQ1MDM0MjY3NDkwNzE0Mg%3D%3D.2-ccb7-5&oh=00_AT_rQ4dYeyW36Z_Ja370sx22N3PFqt8G8CyN5u791Y9rcw&oe=6352BBF8&_nc_sid=6136e7,2923450342674907142_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,13.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiQdGJ9InXm/,"""J'ai écrit cette histoire au moment presque où elle se déroulait""

Roschdy Zem nous parle de son film ""Les miens"" qu'il a réalisé 🎥#BiennaleCinema2022  #Venezia79",9,747,2022-09-08T19:15:16.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/305928322_802890037400439_7884296924944676149_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=q5YxlPlfzn4AX-_PMWf&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&oe=634FF114&oh=00_AT-FgJ754HopCOvw6PE2vyJtYdpuxf3wrjZwKl5G11StXQ&_nc_sid=6136e7,21258,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/306201749_2263175870516460_3315033405885073441_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=3n9dkF791OYAX9h8nHg&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjk2NDEyNDUxODQ3OTMzNA%3D%3D.2-ccb7-5&oh=00_AT_QOTL4bcJI9CwRK86wtthJCYdZh0LkXSE7mfXkQTk4_g&oe=6352B43A&_nc_sid=6136e7,2922964124518479334_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,47.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiQVfIuP2sz/,Besoin urgent de cours d’italien en accéléré pour les invités de La Mostra de Venise ! 🇮🇹 #BiennaleCinema2022  #Venezia79,0,281,2022-09-08T18:09:24.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_395797569380762_3491679208396394705_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEwODAuY2xpcHMuaGlnaCIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=6tw5JcRta5kAX8BXs4i&edm=ABmJApABAAAA&vs=807022067097793_2155040509&_nc_vs=HBksFQAYJEdJQ1dtQUNhb1liTl9XY0JBTkdRRllhOTczUXdicV9FQUFBRhUAAsgBABUAGCRHRVd0T0JJZUhRaHk1UHdCQUpTNUx1TUREeWRLYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm8v%2FE0bXN3D8VAigCQzMsF0BVgAAAAAAAGBJkYXNoX2hpZ2hfMTA4MHBfdjERAHX%2BBwA%3D&ccb=7-5&oe=634FF74F&oh=00_AT_5aPyT6lICMQVU-TIygaqoQ4Oqwz0uvXAB-HtjB4TEQQ&_nc_sid=6136e7,4674,,https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305571998_621294252738192_770443103762043533_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=RFwasVtPCosAX8-FBAC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjkzMDY1NjgwOTgwNjY0Mw%3D%3D.2-ccb7-5&oh=00_AT9WDrWbqMIz4NX7O-VARkkAM8MGp-FpNPKybA7VqI7_aQ&oe=6353FA90&_nc_sid=6136e7,2922930656809806643_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,13849,86.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiQOltjIe1c/,"Brad Pitt invité surprise de la #BiennaleCinema2022 venu soutenir le réalisateur de ""Blonde"", Andrew Dominik, grâce à qui il a remporté la coupe Volpi du meilleur acteur en 2007 ✨ #Venezia79",1,516,2022-09-08T17:08:12.000Z,false,false,Photo,,,"Photo by CANAL+ on September 08, 2022. May be an image of 5 people and people standing.",https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305721735_1802571313417401_2898811298733567184_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=JGcQdSkIXl4AX-V6hwM&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjkwMDMyMjM0MzA1NDY4NA%3D%3D.2-ccb7-5&oh=00_AT971dnxlVmkIg5e228PEOTrAO60CmYeP8uW3t8yVQUqdA&oe=6352C3AE&_nc_sid=6136e7,2922900322343054684_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiQHTT_Ndn-/,"On espère que vous n’avez pas de somnambules dans votre entourage… 👀

Dead Asleep suit le cas de Randy Herman Jr., qui a été arrêté en 2017 après avoir brutalement poignardé à mort son amie d'enfance et colocataire, Brooke Preston.
Bien qu'il soit couvert de sang et qu'il possède des blessures défensives lorsque la police arrive sur les lieux, Herman prétend n'avoir aucun souvenir de l'incident - une affirmation qui le pousse à plaider non coupable pour cause de folie.

Ayant prétendument souffert de somnambulisme chronique tout au long de sa vie, Herman pense qu'il vivait une période d'action inconsciente lorsqu'il a assassiné la jeune femme de 21 ans.

Bénéficiant d'un accès exclusif à Herman (maintenant âgé de 28 ans et purgeant une peine d'emprisonnement à perpétuité), à sa famille, à son avocat et aux journalistes qui ont rendu compte localement de l'affaire du meurtre de West Palm Beach, ce documentaire lève le voile sur cette affaire hors du commun.

La mort en dormant, disponible avec CANAL+",3,257,2022-09-08T16:04:31.000Z,false,false,Photo,,,"Photo by CANAL+ on September 08, 2022. May be an image of 3 people.",https://www.instagram.com/canalplus,canalplus,,,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/305877191_762870251450237_5086941297545077326_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=xSlP1uAjUB0AX-DUO--&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjg2ODI3MTYyMDY3NjA5NA%3D%3D.2-ccb7-5&oh=00_AT_zGCgU2u3RzlhefG-s4spAWWVZWhjP5htHW3KvYWoo5Q&oe=6352E8FA&_nc_sid=6136e7,2922868271620676094_33896815,2022-10-18T07:20:04.587Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CiP5NQIJHwh/,Passion Pénélope Cruz sur le tapis rouge de la #BiennaleCinema2022 😌✨ #Venezia79,6,1420,2022-09-08T14:02:41.000Z,false,false,Video,https://scontent-lga3-2.cdninstagram.com/v/t50.2886-16/10000000_3425789927689650_7122416141334456227_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=5eAB5Ya_ibsAX_aNUVK&edm=ABmJApABAAAA&vs=823323672017111_3235852752&_nc_vs=HBksFQAYJEdJQ1dtQUN5RGJmZnZDc01BS09udjQ2XzU5ZGlicV9FQUFBRhUAAsgBABUAGCRHTlhPT1JKalVOMXlFMGtDQURXMHNXbXVUcUk2YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmrumWxPvC8j8VAigCQzMsF0A9kOVgQYk3GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oe=634FF788&oh=00_AT951bf4sI3zdSCqg7wkubgMUODGNexMW4xWmtwpFHJmQA&_nc_sid=6136e7,22389,,https://www.instagram.com/canalplus,canalplus,Penélope Cruz,penelopecruzoficial,,,,,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/306205394_449509440549365_402059495061155305_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=we1cm6UkWmYAX_x3Ayu&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjgwNjI4MjUwNzU0OTcyOQ%3D%3D.2-ccb7-5&oh=00_AT_W47QMM86vRH6zDkvAM-LwRA_LLK3V3lJnMIvBRgaZEw&oe=635426A5&_nc_sid=6136e7,2922806282507549729_33896815,2022-10-18T07:20:06.649Z,https://www.instagram.com/canalplus/?hl=fr,CANAL+,46015,29.629,,,,,,,,,,,,,,,,,,,Mostra Internazionale D'arte Cinematografica Di Venezia,136897053079164,,,,,,,,
